"propertyLocation_id","props.address","props.latitude","props.longitude","props.zipcode","props.zpid","props.city","props.county","props.state","props.country"
6391,"1809 Majestic Dr","35.96791","-78.89355",27707,49989895,"Durham","Durham","NC","US"
6392,"1904 James St","35.976936","-78.926476",27707,49969585,"Durham","Durham","NC","US"
6393,"2005 S Alston Ave","35.963505","-78.888214",27707,49990009,"Durham","Durham","NC","US"
6394,"4801 Butler St","35.93994","-78.98122",27707,49996260,"Durham","Durham","NC","US"
6395,"2830 Stuart Dr","35.96965","-78.930565",27707,49982156,"Durham","Durham","NC","US"
6396,"206 Cisco St","35.964436","-78.92367",27707,49982348,"Durham","Durham","NC","US"
6397,"8 Druid Pl","35.954018","-78.93372",27707,49991314,"Durham","Durham","NC","US"
6398,"4310 Barbary St","35.930298","-78.95017",27707,49992593,"Durham","Durham","NC","US"
6399,"3207 Mossdale Ave","35.964787","-78.94208",27707,49983150,"Durham","Durham","NC","US"
6400,"521 Burlington Ave","35.96955","-78.89996",27707,49978521,"Durham","Durham","NC","US"
6401,"116 Nelson St","35.973953","-78.9067",27707,49978650,"Durham","Durham","NC","US"
6402,"3306 Mossdale Ave","35.96353","-78.94293",27707,49983037,"Durham","Durham","NC","US"
6403,"2503 Vineyard St","35.976986","-78.932655",27707,49969673,"Durham","Durham","NC","US"
6404,"317 Wayne Cir","35.96758","-78.907814",27707,49971507,"Durham","Durham","NC","US"
6405,"1022 Moreland Ave","35.990303","-78.92107",27707,49972345,"Durham","Durham","NC","US"
6406,"2400 Alpine Rd","35.960308","-78.93313",27707,49984274,"Durham","Durham","NC","US"
6407,"4805 Marena Pl","35.93056","-78.99641",27707,80203274,"Durham","Durham","NC","US"
6408,"131 W Cornwallis Rd","35.966385","-78.9219",27707,49971424,"Durham","Durham","NC","US"
6409,"2201 S Alston Ave","35.96071","-78.88558",27707,49990437,"Durham","Durham","NC","US"
6410,"4614 Myra Glen Pl","35.932404","-78.99451",27707,119101668,"Durham","Durham","NC","US"
6411,"914 South St","35.984886","-78.90635",27707,49979864,"Durham","Durham","NC","US"
6412,"2129 Baltic Ave","35.961685","-78.8849",27707,49989990,"Durham","Durham","NC","US"
6413,"1101 Springdale Dr","35.957886","-78.91487",27707,49991153,"Durham","Durham","NC","US"
6414,"2921 Beechwood Dr","35.954838","-78.91725",27707,49983938,"Durham","Durham","NC","US"
6415,"2106 Baltic Ave","35.962135","-78.88627",27707,49990045,"Durham","Durham","NC","US"
6416,"2409 Chapin St","35.967842","-78.8998",27707,49978403,"Durham","Durham","NC","US"
6417,"22 Pennington Pl","35.960285","-78.95225",27707,49982033,"Durham","Durham","NC","US"
6418,"1611 Moreland Ave","35.979546","-78.92137",27707,70923453,"Durham","Durham","NC","US"
6419,"113 E Cornwallis Rd","35.964993","-78.91843",27707,49971570,"Durham","Durham","NC","US"
6420,"2413 Nebo St","35.967342","-78.89866",27707,49978371,"Durham","Durham","NC","US"
6421,"10 Hastings Sq","35.959164","-78.9505",27707,49982019,"Durham","Durham","NC","US"
6422,"1006 Willowdale Dr","35.95402","-78.91551",27707,49991163,"Durham","Durham","NC","US"
6423,"3 Bess Ct","35.97123","-78.92143",27707,49971380,"Durham","Durham","NC","US"
6424,"4410 Malvern Rd","35.930733","-78.95856",27707,49992526,"Durham","Durham","NC","US"
6425,"4109 Colville Rd","35.948948","-78.96548",27707,49994978,"Durham","Durham","NC","US"
6426,"2807 Beechwood Dr","35.9603","-78.91531",27707,80201241,"Durham","Durham","NC","US"
6427,"1332 Timothy Ave","35.9567","-78.90957",27707,49982471,"Durham","Durham","NC","US"
6428,"3601 Dixon Rd","35.952595","-78.94151",27707,49982864,"Durham","Durham","NC","US"
6429,"5 Medearis Ct","35.97327","-78.91937",27707,98197715,"Durham","Durham","NC","US"
6430,"1109 Proctor St","35.990395","-78.91738",27707,49977029,"Durham","Durham","NC","US"
6431,"2618 S Roxboro St","35.96473","-78.921036",27707,49982331,"Durham","Durham","NC","US"
6432,"2616 S Roxboro St","35.964836","-78.920944",27707,49982332,"Durham","Durham","NC","US"
6433,"1509 S Roxboro St","35.978996","-78.90583",27707,49978685,"Durham","Durham","NC","US"
6434,"4012 Colville Rd","35.94948","-78.964386",27707,49994985,"Durham","Durham","NC","US"
6435,"1024 Sycamore St","35.978607","-78.91796",27707,49977399,"Durham","Durham","NC","US"
6436,"2414 Lincoln St","35.967205","-78.897156",27707,49978396,"Durham","Durham","NC","US"
6437,"3006 University Dr","35.96927","-78.93713",27707,49982105,"Durham","Durham","NC","US"
6438,"2910 Driftwood Dr","35.956722","-78.91408",27707,49991149,"Durham","Durham","NC","US"
6439,"9 Porchlight Ct","35.969868","-78.98057",27707,49994499,"Durham","Durham","NC","US"
6440,"1608 Valley Run","35.962673","-78.95264",27707,49982003,"Durham","Durham","NC","US"
6441,"608 McNair St","35.966057","-78.90145",27707,305927728,"Durham","Durham","NC","US"
6442,"5340 Yardley Ter","35.937145","-78.995186",27707,49995874,"Durham","Durham","NC","US"
6443,"1308 Vickers Ave","35.986355","-78.912315",27707,49977222,"Durham","Durham","NC","US"
6444,"1113 Scout Dr","35.98274","-78.9048",27707,49979618,"Durham","Durham","NC","US"
6445,"1706 Capps St","35.962265","-78.88659",27707,49990031,"Durham","Durham","NC","US"
6446,"2 Austin Ct","35.95265","-78.930756",27707,49991271,"Durham","Durham","NC","US"
6447,"2201 University Dr","35.97633","-78.918724",27707,49971714,"Durham","Durham","NC","US"
6448,"604 Elmira Ave","35.964176","-78.90338",27707,49978101,"Durham","Durham","NC","US"
6449,"3011 Buckingham Rd","35.950905","-78.94421",27707,49984183,"Durham","Durham","NC","US"
6450,"122 Landsbury Dr","35.965973","-78.97197",27707,49994563,"Durham","Durham","NC","US"
6451,"1508 Bacon St","35.964737","-78.88299",27707,50005684,"Durham","Durham","NC","US"
6452,"219 W Weaver St","35.97325","-78.90904",27707,49977677,"Durham","Durham","NC","US"
6453,"16 Trident Pl","35.955864","-78.9104",27707,49982550,"Durham","Durham","NC","US"
6454,"802 Springdale Dr","35.957108","-78.918655",27707,49983973,"Durham","Durham","NC","US"
6455,"217 Strolling Way","35.94239","-78.971855",27707,114431265,"Durham","Durham","NC","US"
6456,"2007 James St","35.97549","-78.92494",27707,150991598,"Durham","Durham","NC","US"
6457,"3563 Hamstead Ct","35.945023","-78.935295",27707,49991498,"Durham","Durham","NC","US"
6458,"4215 Cobscook Dr","35.933983","-78.96895",27707,49992385,"Durham","Durham","NC","US"
6459,"20 Al Acqua Dr","35.928337","-78.99625",27707,98224123,"Durham","Durham","NC","US"
6460,"3628 Hathaway Rd","35.947525","-78.94355",27707,49991577,"Durham","Durham","NC","US"
6461,"1904 Sherman Ave","35.96364","-78.890366",27707,49989916,"Durham","Durham","NC","US"
6462,"1408 Hearthside St","35.96558","-78.88719",27707,50019609,"Durham","Durham","NC","US"
6463,"4100 Five Oaks Dr","35.942783","-78.98864",27707,49995617,"Durham","Durham","NC","US"
6464,"2502 Nation Ave","35.978745","-78.931946",27707,49969532,"Durham","Durham","NC","US"
6465,"2501 White Oak Ave","35.97041","-78.90976",27707,49977615,"Durham","Durham","NC","US"
6466,"78 N White Oak Dr","35.94845","-78.999535",27707,49995219,"Durham","Durham","NC","US"
6467,"3313 Old Chapel Hill Rd","35.963512","-78.94702",27707,49983073,"Durham","Durham","NC","US"
6468,"812 Hemlock Ave","35.96172","-78.89854",27707,49990227,"Durham","Durham","NC","US"
6469,"3908 Saint Marks Rd","35.94546","-78.95962",27707,49994870,"Durham","Durham","NC","US"
6470,"204 Cisco St","35.964436","-78.92348",27707,49982349,"Durham","Durham","NC","US"
6471,"2204 Emerson Pl","35.96194","-78.88228",27707,49990474,"Durham","Durham","NC","US"
6472,"4006 Thetford Rd","35.934486","-78.9635",27707,49992311,"Durham","Durham","NC","US"
6473,"4808 Marena Pl","35.930546","-78.99732",27707,87749341,"Durham","Durham","NC","US"
6474,"218 Strolling Way","35.942894","-78.97182",27707,114429763,"Durham","Durham","NC","US"
6475,"2207 Dallas St","35.97357","-78.90965",27707,49977658,"Durham","Durham","NC","US"
6476,"517 Roosevelt St","35.966682","-78.9025",27707,49977922,"Durham","Durham","NC","US"
6477,"302 Jesmond St","35.966476","-78.91132",27707,338384863,"Durham","Durham","NC","US"
6478,"2420 Nebo St","35.966843","-78.89931",27707,49978414,"Durham","Durham","NC","US"
6479,"3800 Westchester Rd","35.948917","-78.965004",27707,49994977,"Durham","Durham","NC","US"
6480,"4526 Farrington Rd","35.9357","-78.986336",27707,87755393,"Durham","Durham","NC","US"
6481,"106 Landsbury Dr","35.96569","-78.97493",27707,49994544,"Durham","Durham","NC","US"
6482,"2106 Concord St","35.97322","-78.90309",27707,49977792,"Durham","Durham","NC","US"
6483,"215 Moline St","35.979248","-78.90447",27707,49978663,"Durham","Durham","NC","US"
6484,"111 Ashworth Dr","35.943165","-78.96924",27707,49995180,"Durham","Durham","NC","US"
6485,"2705 Stuart Dr","35.970818","-78.92475",27707,49971205,"Durham","Durham","NC","US"
6486,"2406 Nebo St","35.967842","-78.899315",27707,49978420,"Durham","Durham","NC","US"
6487,"1007 Willowdale Dr","35.95464","-78.91524",27707,49983901,"Durham","Durham","NC","US"
6488,"5315 George King Rd","35.92188","-78.99489",27707,49996319,"Durham","Durham","NC","US"
6489,"1110 Arnette Ave","35.98974","-78.91497",27707,49977002,"Durham","Durham","NC","US"
6490,"504 Red Oak Ave","35.965996","-78.90417",27707,98215626,"Durham","Durham","NC","US"
6491,"4706 Myra Glen Pl","35.933792","-78.99376",27707,118418999,"Durham","Durham","NC","US"
6492,"4308 Old Chapel Hill Rd","35.94727","-78.97107",27707,49995141,"Durham","Durham","NC","US"
6493,"2212 Parkside Dr","35.973213","-78.91873",27707,49971663,"Durham","Durham","NC","US"
6494,"2803 Fayetteville St","35.965412","-78.90543",27707,49978098,"Durham","Durham","NC","US"
6495,"3707 Lucknam Ln","35.93017","-78.95573",27707,49992677,"Durham","Durham","NC","US"
6496,"4007 Wynford Pl","35.9321","-78.961266",27707,49992258,"Durham","Durham","NC","US"
6497,"508 Martha St","35.970203","-78.90065",27707,49978503,"Durham","Durham","NC","US"
6498,"3103 Dixon Rd","35.9647","-78.93964",27707,49983289,"Durham","Durham","NC","US"
6499,"1307 Willowdale Dr","35.953503","-78.91033",27707,49991080,"Durham","Durham","NC","US"
6500,"3408 Dixon Rd","35.957783","-78.93973",27707,49983777,"Durham","Durham","NC","US"
6501,"1906 Athens Ave","35.9652","-78.88881",27707,49990016,"Durham","Durham","NC","US"
6502,"3611 Cottonwood Dr","35.969494","-78.98218",27707,49994545,"Durham","Durham","NC","US"
6503,"2206 Wilshire Dr","35.97374","-78.914536",27707,49971650,"Durham","Durham","NC","US"
6504,"1200 Halley St","35.989544","-78.9183",27707,49976968,"Durham","Durham","NC","US"
6505,"209 Nelson St","35.97299","-78.9042",27707,49977785,"Durham","Durham","NC","US"
6506,"3412 Westover Rd","35.946953","-78.95712",27707,49984061,"Durham","Durham","NC","US"
6507,"126 Landsbury Dr","35.966343","-78.97193",27707,49994564,"Durham","Durham","NC","US"
6508,"1117 W Lakewood Ave","35.986282","-78.91799",27707,49977168,"Durham","Durham","NC","US"
6509,"3115 Hope Valley Rd","35.965607","-78.93217",27707,49983232,"Durham","Durham","NC","US"
6510,"3611 Mossdale Ave","35.957737","-78.94111",27707,49983773,"Durham","Durham","NC","US"
6511,"312 Price Ave","35.979515","-78.901924",27707,49979605,"Durham","Durham","NC","US"
6512,"1302 Bacon St","35.96761","-78.88551",27707,50019584,"Durham","Durham","NC","US"
6513,"2011 James St","35.97525","-78.92479",27707,150991599,"Durham","Durham","NC","US"
6514,"2506 White Oak Ave","35.970806","-78.91051",27707,49977598,"Durham","Durham","NC","US"
6515,"6001 Garrett Rd","35.936512","-78.96208",27707,49992749,"Durham","Durham","NC","US"
6516,"4702 Carmen Ln","35.93459","-78.985634",27707,80206137,"Durham","Durham","NC","US"
6517,"2116 Duncan St","35.97243","-78.90241",27707,49977753,"Durham","Durham","NC","US"
6518,"116 Hilton Ave","35.976856","-78.92289",27707,49971762,"Durham","Durham","NC","US"
6519,"1816 Collier Rd","35.959644","-78.88144",27707,49990569,"Durham","Durham","NC","US"
6520,"4003 Swarthmore Rd","35.93403","-78.96171",27707,49992264,"Durham","Durham","NC","US"
6521,"4430 Sun Valley Dr","35.926907","-78.95657",27707,59711391,"Durham","Durham","NC","US"
6522,"2324 Oriole Dr","35.939217","-78.94333",27707,49991648,"Durham","Durham","NC","US"
6523,"2819 Wyeth Ave","35.96538","-78.91012",27707,49971436,"Durham","Durham","NC","US"
6524,"1510 Concord St","35.978607","-78.90303",27707,49978658,"Durham","Durham","NC","US"
6525,"605 Cecil St","35.971443","-78.89842",27707,49978446,"Durham","Durham","NC","US"
6526,"202 Archdale Dr","35.958908","-78.92684",27707,49983842,"Durham","Durham","NC","US"
6527,"3445 Sheridan Dr","35.954994","-78.93603",27707,49984285,"Durham","Durham","NC","US"
6528,"1921 Crowell St","35.962734","-78.8821",27707,49990428,"Durham","Durham","NC","US"
6529,"1106 Fly Catcher Ct","35.971077","-78.97823",27707,337436158,"Durham","Durham","NC","US"
6530,"2930 Chapel Hill Rd","35.969807","-78.93957",27707,49982083,"Durham","Durham","NC","US"
6531,"2721 Bexley Ave","35.96651","-78.93196",27707,49983228,"Durham","Durham","NC","US"
6532,"2723 Bexley Ave","35.966774","-78.93146",27707,98205176,"Durham","Durham","NC","US"
6533,"2219 Stuart Dr","35.97364","-78.92059",27707,49971747,"Durham","Durham","NC","US"
6534,"16 Pennington Pl","35.95958","-78.951225",27707,49982025,"Durham","Durham","NC","US"
6535,"2811 Dark Cir","35.958687","-78.91538",27707,49982436,"Durham","Durham","NC","US"
6536,"4036 Dover Rd","35.941757","-78.944115",27707,49984242,"Durham","Durham","NC","US"
6537,"1731 Athens Ave","35.967644","-78.89024",27707,49989793,"Durham","Durham","NC","US"
6538,"2318 Wintergreen Pl","35.96031","-78.88496",27707,49990465,"Durham","Durham","NC","US"
6539,"205 Nelson St","35.973106","-78.90395",27707,338384704,"Durham","Durham","NC","US"
6540,"3545 Dixon Rd","35.952995","-78.941345",27707,49982710,"Durham","Durham","NC","US"
6541,"1636 University Dr","35.980762","-78.914154",27707,49977368,"Durham","Durham","NC","US"
6542,"2200 University Dr","35.976795","-78.91857",27707,49977429,"Durham","Durham","NC","US"
6543,"1307 South St","35.9808","-78.906525",27707,49979754,"Durham","Durham","NC","US"
6544,"6 Worcester Pl","35.935146","-78.967896",27707,49992421,"Durham","Durham","NC","US"
6545,"2608 Vineyard St","35.977924","-78.93409",27707,49969656,"Durham","Durham","NC","US"
6546,"603 Cecil St","35.971443","-78.8986",27707,49978445,"Durham","Durham","NC","US"
6547,"2607 Nation Ave","35.978245","-78.93362",27707,49969661,"Durham","Durham","NC","US"
6548,"603 Elmira Ave","35.964745","-78.90306",27707,98207544,"Durham","Durham","NC","US"
6549,"502 Red Oak Ave","35.96608","-78.90432",27707,49978064,"Durham","Durham","NC","US"
6550,"2901 Wadsworth Ave","35.961185","-78.92219",27707,49982429,"Durham","Durham","NC","US"
6551,"3813 Sunningdale Way","35.93004","-78.95616",27707,49992693,"Durham","Durham","NC","US"
6552,"101 W Alton St","35.970726","-78.90876",27707,49977638,"Durham","Durham","NC","US"
6553,"1202 Vickers Ave","35.989033","-78.91228",27707,49977079,"Durham","Durham","NC","US"
6554,"1027 Wood Owl Way","35.971554","-78.98109",27707,337027826,"Durham","Durham","NC","US"
6555,"5021 Biscayne Rd","35.919422","-78.96602",27707,49992034,"Durham","Durham","NC","US"
6556,"4817 Butler St","35.939568","-78.98259",27707,49996267,"Durham","Durham","NC","US"
6557,"3426 Dixon Rd","35.956783","-78.94025",27707,305927341,"Durham","Durham","NC","US"
6558,"2726 E Shoreham St","35.969345","-78.92399",27707,49971362,"Durham","Durham","NC","US"
6559,"1306 Carroll St","35.98679","-78.91691",27707,49977156,"Durham","Durham","NC","US"
6560,"3930 Kelly Dr","35.94217","-78.96928",27707,70919095,"Durham","Durham","NC","US"
6561,"5018 Butternut Rd","35.941586","-78.989624",27707,49995300,"Durham","Durham","NC","US"
6562,"304 Jesmond St","35.96634","-78.91118",27707,338384864,"Durham","Durham","NC","US"
6563,"2414 Dallas St","35.971745","-78.91235",27707,49977570,"Durham","Durham","NC","US"
6564,"2505 Anacosta St","35.965916","-78.89765",27707,49978356,"Durham","Durham","NC","US"
6565,"2508 Vesson Ave","35.982983","-78.93425",27707,49968674,"Durham","Durham","NC","US"
6566,"3303 Mossdale Ave","35.963764","-78.94208",27707,49983378,"Durham","Durham","NC","US"
6567,"1608 Fayetteville St","35.9785","-78.90054",27707,49978907,"Durham","Durham","NC","US"
6568,"121 Dunstan Ave","35.979782","-78.9033",27707,49979576,"Durham","Durham","NC","US"
6569,"1323 Valley Run","35.960266","-78.94983",27707,49981912,"Durham","Durham","NC","US"
6570,"607 Red Oak Ave","35.965347","-78.90206",27707,49977998,"Durham","Durham","NC","US"
6571,"3501 Four Seasons Dr","35.95636","-78.91205",27707,49982486,"Durham","Durham","NC","US"
6572,"71 Kimberly Dr","35.936066","-78.953476",27707,49991745,"Durham","Durham","NC","US"
6573,"2408 McGehee St","35.981586","-78.934975",27707,49968679,"Durham","Durham","NC","US"
6574,"305 Rainbow Way","35.975918","-78.9248",27707,49971787,"Durham","Durham","NC","US"
6575,"1706 Wallace St","35.98196","-78.92361",27707,49971942,"Durham","Durham","NC","US"
6576,"2311 Fitzgerald Ave","35.970505","-78.90475",27707,49977878,"Durham","Durham","NC","US"
6577,"1611 Valley Run","35.96321","-78.95249",27707,49981944,"Durham","Durham","NC","US"
6578,"4300 Thetford Rd","35.93676","-78.96695",27707,49992431,"Durham","Durham","NC","US"
6579,"1710 Gunter St","35.98956","-78.92344",27707,98204318,"Durham","Durham","NC","US"
6580,"202 White Oak Dr","35.94329","-78.99896",27707,49995282,"Durham","Durham","NC","US"
6581,"101 Candlelight Ct","35.943592","-78.99949",27707,59711518,"Durham","Durham","NC","US"
6582,"2033 Wa Wa Ave","35.979485","-78.93436",27707,49969511,"Durham","Durham","NC","US"
6583,"1704 Valley Run","35.962196","-78.95158",27707,49982010,"Durham","Durham","NC","US"
6584,"212 Archdale Dr","35.958813","-78.927635",27707,98203862,"Durham","Durham","NC","US"
6585,"3621 Sunningdale Way","35.930912","-78.954056",27707,49992665,"Durham","Durham","NC","US"
6586,"1926 Ward St","35.98233","-78.92824",27707,49969317,"Durham","Durham","NC","US"
6587,"2111 Charles St","35.9672","-78.9177",27707,49971394,"Durham","Durham","NC","US"
6588,"1521 James St","35.98341","-78.92549",27707,49971900,"Durham","Durham","NC","US"
6589,"2214 Pike St","35.990517","-78.93121",27707,49972230,"Durham","Durham","NC","US"
6590,"4316 Jean Ave","35.946644","-78.9699",27707,49995163,"Durham","Durham","NC","US"
6591,"1022 Norwood Ave","35.990578","-78.93214",27707,49972288,"Durham","Durham","NC","US"
6592,"1719 Capps St","35.96307","-78.88629",27707,49990015,"Durham","Durham","NC","US"
6593,"4100 Five Oaks Dr","35.942783","-78.98864",27707,49995591,"Durham","Durham","NC","US"
6594,"4914 Stockton Way","35.93328","-78.9835",27707,80200494,"Durham","Durham","NC","US"
6595,"1007 Arnette Ave","35.991127","-78.913994",27707,49976903,"Durham","Durham","NC","US"
6596,"2204 Brownlee Pl","35.96182","-78.883125",27707,49990459,"Durham","Durham","NC","US"
6597,"914 Red Oak Ave","35.96111","-78.89754",27707,98198844,"Durham","Durham","NC","US"
6598,"3508 Racine St","35.960224","-78.94341",27707,49983760,"Durham","Durham","NC","US"
6599,"5508 Beaumont Dr","35.938118","-78.996284",27707,49995877,"Durham","Durham","NC","US"
6600,"17 Burgess Ln","35.96893","-78.92244",27707,49971315,"Durham","Durham","NC","US"
6601,"2923 Sprucewood Dr","35.954662","-78.918655",27707,49983982,"Durham","Durham","NC","US"
6602,"2007 Wa Wa Ave","35.9792","-78.93233",27707,49969496,"Durham","Durham","NC","US"
6603,"3004 Buckingham Rd","35.95165","-78.943054",27707,49984151,"Durham","Durham","NC","US"
6604,"1601 Gunter St","35.988243","-78.92204",27707,49971995,"Durham","Durham","NC","US"
6605,"1707 Valley Run","35.962337","-78.950874",27707,49981924,"Durham","Durham","NC","US"
6606,"137 Montrose Dr","35.964287","-78.92734",27707,49983597,"Durham","Durham","NC","US"
6607,"5012 Butternut Rd","35.941998","-78.98912",27707,49995515,"Durham","Durham","NC","US"
6608,"2631 University Dr","35.971073","-78.92696",27707,49971230,"Durham","Durham","NC","US"
6609,"2217 Fitzgerald Ave","35.971462","-78.90386",27707,49977821,"Durham","Durham","NC","US"
6610,"300 Monticello Ave","35.9681","-78.92528",27707,49982204,"Durham","Durham","NC","US"
6611,"2318 Charles St","35.96336","-78.923164",27707,49982360,"Durham","Durham","NC","US"
6612,"1802 Pritchard Pl","35.964474","-78.893196",27707,49989940,"Durham","Durham","NC","US"
6613,"2719 Bexley Ave","35.96677","-78.93141",27707,98196629,"Durham","Durham","NC","US"
6614,"3603 Cedarbird Way","35.974167","-78.97682",27707,331465755,"Durham","Durham","NC","US"
6615,"1115 Morehead Ave","35.991814","-78.916985",27707,49976941,"Durham","Durham","NC","US"
6616,"611 Cecil St","35.97143","-78.8979",27707,49978449,"Durham","Durham","NC","US"
6617,"2640 University Dr","35.971916","-78.92721",27707,49981745,"Durham","Durham","NC","US"
6618,"1811 Nixon St","35.966686","-78.88909",27707,49989979,"Durham","Durham","NC","US"
6619,"3301 Courtland Dr","35.954304","-78.9325",27707,49991368,"Durham","Durham","NC","US"
6620,"3749 Saint Marks Rd","35.94756","-78.95963",27707,49994842,"Durham","Durham","NC","US"
6621,"206 Pekoe Ave","35.97394","-78.9052",27707,49978621,"Durham","Durham","NC","US"
6622,"1915 Ward St","35.98118","-78.927284",27707,49969398,"Durham","Durham","NC","US"
6623,"407 Devlin Pl","35.9586","-78.93028",27707,49983663,"Durham","Durham","NC","US"
6624,"12 Wesleywood Dr","35.93346","-78.99714",27707,89694516,"Durham","Durham","NC","US"
6625,"126 Masondale Ave","35.975044","-78.906166",27707,49978629,"Durham","Durham","NC","US"
6626,"10 Teahouse Ct","35.93149","-78.99799",27707,80199637,"Durham","Durham","NC","US"
6627,"5 Bess Ct","35.97134","-78.92106",27707,49971379,"Durham","Durham","NC","US"
6628,"1906 Gilmore Ave","35.96758","-78.89315",27707,49989884,"Durham","Durham","NC","US"
6629,"3401 Windsor Way","35.954514","-78.956116",27707,49982642,"Durham","Durham","NC","US"
6630,"2918 Cedarwood Dr","35.956238","-78.915306",27707,49983908,"Durham","Durham","NC","US"
6631,"3631 Sunningdale Way","35.9306","-78.954506",27707,49992667,"Durham","Durham","NC","US"
6632,"1204 Crowell St","35.95844","-78.89533",27707,70922766,"Durham","Durham","NC","US"
6633,"401 Moline St","35.978336","-78.902405",27707,49978896,"Durham","Durham","NC","US"
6634,"3302 Old Chapel Hill Rd","35.96477","-78.94727",27707,49983079,"Durham","Durham","NC","US"
6635,"2502 Francis St","35.975266","-78.93325",27707,49969697,"Durham","Durham","NC","US"
6636,"2919 Beechwood Dr","35.955048","-78.91719",27707,49983936,"Durham","Durham","NC","US"
6637,"3405 Bonaparte Way","35.9614","-78.94969",27707,49981973,"Durham","Durham","NC","US"
6638,"4011 Wynford Pl","35.93201","-78.96183",27707,49992259,"Durham","Durham","NC","US"
6639,"300 Jesmond St","35.966217","-78.91145",27707,98196804,"Durham","Durham","NC","US"
6640,"3203 Stanford Dr","35.96438","-78.9348",27707,49983437,"Durham","Durham","NC","US"
6641,"3301 Waterbury Dr","35.96813","-78.9743",27707,49994584,"Durham","Durham","NC","US"
6642,"2226 Meade Ln","35.9731","-78.92055",27707,49971756,"Durham","Durham","NC","US"
6643,"4022 Bristol Rd","35.937576","-78.95041",27707,49991737,"Durham","Durham","NC","US"
6644,"2401 E Weaver St","35.97107","-78.90682",27707,49977898,"Durham","Durham","NC","US"
6645,"3702 Sunningdale Way","35.929363","-78.95318",27707,49992617,"Durham","Durham","NC","US"
6646,"3633 Sunningdale Way","35.930363","-78.95456",27707,49992627,"Durham","Durham","NC","US"
6647,"304 W Enterprise St","35.984016","-78.907684",27707,70921053,"Durham","Durham","NC","US"
6648,"1003 Starlight Dr","35.97725","-78.91731",27707,49977420,"Durham","Durham","NC","US"
6649,"2 Halsey Pl","35.952652","-78.914604",27707,49991047,"Durham","Durham","NC","US"
6650,"1505 Bacon St","35.965424","-78.88286",27707,50005671,"Durham","Durham","NC","US"
6651,"14 Winchester Ct","35.955505","-78.94413",27707,49982897,"Durham","Durham","NC","US"
6652,"2322 Curtis St","35.958397","-78.90144",27707,49990308,"Durham","Durham","NC","US"
6653,"3004 Ithaca St","35.966465","-78.93702",27707,49983086,"Durham","Durham","NC","US"
6654,"2204 Meade Ln","35.97229","-78.91879",27707,49971668,"Durham","Durham","NC","US"
6655,"18 Kimberly Dr","35.937748","-78.95807",27707,49992762,"Durham","Durham","NC","US"
6656,"1535 Martin Luther King Jr Pkwy","35.957726","-78.94311",27707,49982687,"Durham","Durham","NC","US"
6657,"3615 Suffolk St","35.95549","-78.94753",27707,49982801,"Durham","Durham","NC","US"
6658,"3310 Lassiter St","35.9632","-78.94158",27707,49983369,"Durham","Durham","NC","US"
6659,"11 Knightsbridge Ct","35.951084","-78.9645",27707,49994770,"Durham","Durham","NC","US"
6660,"3308 Dixon Rd","35.96004","-78.940735",27707,49983726,"Durham","Durham","NC","US"
6661,"2848 Beechwood Dr","35.95783","-78.91729",27707,49983889,"Durham","Durham","NC","US"
6662,"4506 Malvern Rd","35.929523","-78.959274",27707,49992528,"Durham","Durham","NC","US"
6663,"18 Dauphine Pl","35.954712","-78.91",27707,49982496,"Durham","Durham","NC","US"
6664,"209 E Lawson St","35.976665","-78.90471",27707,49978695,"Durham","Durham","NC","US"
6665,"214 Normandy St","35.97259","-78.91081",27707,49977621,"Durham","Durham","NC","US"
6666,"600 Homeland Ave","35.960297","-78.90639",27707,49978152,"Durham","Durham","NC","US"
6667,"2808 Beechwood Dr","35.96047","-78.91621",27707,49982447,"Durham","Durham","NC","US"
6668,"3329 Lassiter St","35.961994","-78.940956",27707,49983341,"Durham","Durham","NC","US"
6669,"3929 Bristol Rd","35.94274","-78.95077",27707,49984213,"Durham","Durham","NC","US"
6670,"15 Silverbush Ct","35.960022","-78.944695",27707,80202187,"Durham","Durham","NC","US"
6671,"519 Barton St","35.961945","-78.90729",27707,98202658,"Durham","Durham","NC","US"
6672,"2602 Francis St","35.975594","-78.9345",27707,49969702,"Durham","Durham","NC","US"
6673,"1009 Fairview St","35.99114","-78.91769",27707,49976946,"Durham","Durham","NC","US"
6674,"3703 Shrewsbury St","35.953983","-78.944405",27707,49982882,"Durham","Durham","NC","US"
6675,"1100 Stonehedge Ave","35.952652","-78.94555",27707,49982842,"Durham","Durham","NC","US"
6676,"3503 Cedarbird Way","35.973396","-78.97718",27707,331465759,"Durham","Durham","NC","US"
6677,"2103 Meade Ln","35.971237","-78.91705",27707,49971599,"Durham","Durham","NC","US"
6678,"3015 Hope Valley Rd","35.96802","-78.93191",27707,49983171,"Durham","Durham","NC","US"
6679,"206 Red Oak Ave","35.970963","-78.90956",27707,49977632,"Durham","Durham","NC","US"
6680,"4111 Champaign Dr","35.94534","-78.96587",27707,49994920,"Durham","Durham","NC","US"
6681,"1916 Sherman Ave","35.963524","-78.89085",27707,98219373,"Durham","Durham","NC","US"
6682,"4708 Knights Arm Dr","35.932625","-78.98481",27707,80198355,"Durham","Durham","NC","US"
6683,"2818 Wyeth Ave","35.965824","-78.91045",27707,98204879,"Durham","Durham","NC","US"
